0	0	0	0.0
0	0	1	0.0
0	0	2	0.0
0	0	3	0.0
0	0	4	0.0
0	0	5	0.0
0	0	6	0.0
0	0	7	0.0
0	0	8	0.0
0	0	9	0.0
0	0	10	0.0
0	0	11	0.0
0	0	12	0.0
0	0	13	0.0
0	0	14	0.0
0	0	15	0.0
0	0	16	0.0
0	0	17	0.0
0	0	18	0.0
0	0	19	0.0
0	1	0	0.0
0	1	1	-0.7736445427901113
0	1	2	-1.609648403573711
0	1	3	-1.739393488175692
0	1	4	-1.0435927641631069
0	1	5	-0.1619622083436839
0	1	6	0.09493111210981842
0	1	7	-0.5090993369033038
0	1	8	-1.4187107461895216
0	1	9	-1.7976105809390228
0	1	10	-1.2974400804692303
0	1	11	-0.37805369625762797
0	1	12	0.11526897001917935
0	1	13	-0.27103066593966696
0	1	14	-1.1817905003456501
0	1	15	-1.7796621416300786
0	1	16	-1.514965160022388
0	1	17	-0.6310607397000159
0	1	18	0.059393471626732
0	1	19	-0.07840294374322121
0	2	0	0.0
0	2	1	-1.609648403573711
0	2	2	-2.5753973489592914
0	2	3	-2.0093417095486874
0	2	4	-0.43191042971667937
0	2	5	0.7066134465562458
0	2	6	0.35947631799662594
0	2	7	-1.1541655403027142
0	2	8	-2.442676784338433
0	2	9	-2.3214061186181416
0	2	10	-0.9018492339367469
0	2	11	0.5108598165516627
0	2	12	0.6178828468696236
0	2	13	-0.6791766234952057
0	2	14	-2.1878080991856175
0	2	15	-2.5209827588623552
0	2	16	-1.3723813569322925
0	2	17	0.20197727471682744
0	2	18	0.7546350706736221
0	2	19	-0.222518997952578
0	3	0	0.0
0	3	1	-1.739393488175692
0	3	2	-2.0093417095486874
0	3	3	-0.5616555143186603
0	3	4	1.2726690859668501
0	3	5	1.8071625132266531
0	3	6	0.5504139753808153
0	3	7	-1.342127717668026
0	3	8	-2.1304684612339524
0	3	9	-1.0898114113020587
0	3	10	0.8230681396561434
0	3	11	1.8494775541857065
0	3	12	1.0457407500976845
0	3	13	-0.8491903615515735
0	3	14	-2.0931248556342945
0	3	15	-1.5423950949886602
0	3	16	0.29666051826815043
0	3	17	1.7332227345473172
0	3	18	1.4465228772478649
0	3	19	-0.29984852701322345
0	4	0	0.0
0	4	1	-1.0435927641631069
0	4	2	-0.43191042971667937
0	4	3	1.2726690859668501
0	4	4	2.5029632372392383
0	4	5	2.127845255212823
0	4	6	0.4921968826174843
0	4	7	-0.9001743099615643
0	4	8	-0.7691286693158885
0	4	9	0.7648510468928125
