0	0	0	0.0
0	0	1	0.8414709848078965
0	0	2	0.9092974268256817
0	0	3	0.1411200080598672
0	0	4	-0.7568024953079282
0	0	5	-0.9589242746631385
0	0	6	-0.27941549819892586
0	0	7	0.6569865987187891
0	0	8	0.9893582466233818
0	0	9	0.4121184852417566
0	0	10	-0.5440211108893698
0	0	11	-0.9999902065507035
0	0	12	-0.5365729180004349
0	0	13	0.4201670368266409
0	0	14	0.9906073556948704
0	0	15	0.6502878401571168
0	0	16	-0.2879033166650653
0	0	17	-0.9613974918795568
0	0	18	-0.7509872467716762
0	0	19	0.14987720966295234
0	1	0	0.8414709848078965
0	1	1	1.682941969615793
0	1	2	1.7507684116335782
0	1	3	0.9825909928677637
0	1	4	0.0846684894999683
0	1	5	-0.11745328985524195
0	1	6	0.5620554866089706
0	1	7	1.4984575835266856
0	1	8	1.8308292314312782
0	1	9	1.253589470049653
0	1	10	0.29744987391852673
0	1	11	-0.15851922174280697
0	1	12	0.30489806680746157
0	1	13	1.2616380216345373
0	1	14	1.832078340502767
0	1	15	1.4917588249650133
0	1	16	0.5535676681428312
0	1	17	-0.1199265070716603
0	1	18	0.09048373803622034
0	1	19	0.9913481944708489
0	2	0	0.9092974268256817
0	2	1	1.7507684116335782
0	2	2	1.8185948536513634
0	2	3	1.0504174348855488
0	2	4	0.1524949315177535
0	2	5	-0.049626847837456745
0	2	6	0.6298819286267558
0	2	7	1.5662840255444708
0	2	8	1.8986556734490634
0	2	9	1.3214159120674382
0	2	10	0.36527631593631193
0	2	11	-0.09069277972502177
0	2	12	0.37272450882524677
0	2	13	1.3294644636523225
0	2	14	1.8999047825205522
0	2	15	1.5595852669827985
0	2	16	0.6213941101606164
0	2	17	-0.0521000650538751
0	2	18	0.15831018005400554
0	2	19	1.059174636488634
0	3	0	0.1411200080598672
0	3	1	0.9825909928677637
0	3	2	1.0504174348855488
0	3	3	0.2822400161197344
0	3	4	-0.615682487248061
0	3	5	-0.8178042666032712
0	3	6	-0.13829549013905865
0	3	7	0.7981066067786563
0	3	8	1.130478254683249
0	3	9	0.5532384933016238
0	3	10	-0.40290110282950253
0	3	11	-0.8588701984908362
0	3	12	-0.3954529099405677
0	3	13	0.5612870448865082
0	3	14	1.1317273637547376
0	3	15	0.7914078482169841
0	3	16	-0.1467833086051981
0	3	17	-0.8202774838196896
0	3	18	-0.6098672387118089
0	3	19	0.29099721772281956
0	4	0	-0.7568024953079282
0	4	1	0.0846684894999683
